time,open,high,low,close
1742409600,84396.55,84641.31,84290.84,84587.34
1742409900,84588.47,84761.93,84434.73,84660.83
1742410200,84660.84,85480,84651.77,85313.42
1742410500,85313.75,85870.01,85205.39,85612.25
1742410800,85612.24,85888,85306.29,85499.68
1742411100,85499.06,85950,85399.33,85813.85
1742411400,85813.36,85920,85405.29,85688.89
1742411700,85688.9,85728.02,85496.63,85586.02
1742412000,85586.02,85595.57,85084.46,85219.63
1742412300,85219.07,85278.89,84926.73,85007.04
1742412600,85007.05,85279.99,84989.13,85192.47
1742412900,85192.48,85421.4,85117.86,85305.59
1742413200,85305.59,85476.41,85265,85462.15
1742413500,85462.15,85471.34,85314.74,85343.99
1742413800,85343.99,85384,85150,85333.9
1742414100,85333.89,85452,85172.01,85433.38
1742414400,85433.38,85710,85433.38,85680.88
1742414700,85680.88,85818.18,85564.74,85595.78
1742415000,85595.79,85708.38,85575.63,85600.01
1742415300,85600.01,85854.99,85600.01,85797.03
1742415600,85797.03,85818.58,85658.29,85713.21
1742415900,85713.2,85772.01,85686.81,85686.82
1742416200,85686.81,85704.48,85538.28,85580.22
1742416500,85580.21,85631,85393.28,85417.13
1742416800,85417.13,85452.37,85345.08,85375.3
1742417100,85375.29,85375.3,85224.47,85258.14
1742417400,85258.14,85365.35,85225.94,85241.37
1742417700,85241.38,85353.99,85200.1,85353.99
1742418000,85354,85475,85331.89,85429.99
1742418300,85430.31,85500,85413.04,85493.99
1742418600,85494,85555,85419.38,85550.7
1742418900,85550.71,85765.09,85546.43,85698.93
1742419200,85698.93,85914.71,85698.93,85724.37
1742419500,85724.37,85740.47,85632.07,85644.81
1742419800,85644.8,85801.09,85632.71,85798.22
1742420100,85798.22,85837.77,85705.09,85728.26
1742420400,85728.27,85739.14,85584.9,85584.91
1742420700,85584.91,85634.59,85536.81,85631.68
1742421000,85631.68,85631.68,85545.15,85549.83
1742421300,85549.84,85636,85493.44,85635.99
1742421600,85636,85867.93,85635.99,85754.23
1742421900,85754.23,85816.85,85722.33,85771.73
1742422200,85771.74,85867.93,85771.73,85867.92
1742422500,85867.93,85950,85836.94,85861.4
1742422800,85861.41,85869.99,85732.72,85793.53
1742423100,85793.53,85831.3,85760.5,85811.38
1742423400,85811.39,85947,85793.65,85914.3
1742423700,85914.3,85995.73,85902.17,85967.01
1742424000,85967.01,86480.57,85948.29,86351.91
1742424300,86351.9,86500,86233.29,86473.16
1742424600,86473.16,86473.16,86206.36,86270.71
1742424900,86270.71,86270.71,86102.76,86158.52
1742425200,86158.52,86403.46,86158.52,86373.28
1742425500,86373.29,86414.98,86292.45,86386.31
1742425800,86386.32,86403.31,86292.45,86330.83
1742426100,86330.82,86349.73,86174.98,86269.18
1742426400,86269.19,86499,86257.01,86469.99
1742426700,86469.98,86808.36,86460.43,86797.55
1742427000,86797.54,86900,86733.25,86760.29
1742427300,86760.3,86889.95,86649.61,86823.19
1742427600,86823.19,87000,86745,86880.01
1742427900,86880,86911.98,86819.63,86823.6
1742428200,86823.61,86882.86,86736.32,86784.64
1742428500,86784.63,86860.49,86710.32,86845.94
1742428800,86845.93,87453.67,86845.93,87304.66
1742429100,87304.66,87447.27,87132.5,87440
1742429400,87440,87440,87197.21,87271.08
1742429700,87271.09,87284.2,87061.82,87127.81
1742430000,87127.81,87131.37,86789,86800.6
1742430300,86800.61,86827.58,86703.12,86777.3
1742430600,86777.29,86863,86615.77,86764.15
1742430900,86764.15,86765.91,86314.68,86384.78
1742431200,86384.79,86540.51,86286.2,86299.88
1742431500,86299.88,86375.82,86019.17,86051.32
1742431800,86051.32,86279.53,85942.16,86214.52
1742432100,86214.52,86244,86017.68,86017.68
1742432400,86017.68,86087.16,85777,86041.39
1742432700,86041.4,86277.83,86041.39,86269.2
1742433000,86269.19,86348.97,86211.07,86300.01
1742433300,86300,86369.57,86206.52,86369.57
1742433600,86369.56,86369.56,86232.76,86284
1742433900,86283.99,86341.1,86248.49,86260
1742434200,86260,86271.74,86012.98,86051.41
1742434500,86051.42,86058.3,85885.96,85931.12
1742434800,85931.12,86022.01,85733.11,85759.7
1742435100,85759.71,85888,85759.7,85858.04
1742435400,85858.05,85962.66,85844,85902.44
1742435700,85902.44,85910.6,85825.65,85867.96
1742436000,85867.97,85906,85690.08,85690.08
1742436300,85690.08,85815.21,85637.88,85776.15
1742436600,85776.15,85894.38,85692.34,85741.16
1742436900,85741.15,85773.59,85619.56,85755.37
1742437200,85755.37,85842.15,85705.94,85815.21
1742437500,85815.21,85890.01,85787.03,85787.04
1742437800,85787.04,85822.47,85722,85822.47
1742438100,85822.47,85950.01,85792.27,85932.05
1742438400,85932.05,86033.61,85890.01,86012.75
1742438700,86012.75,86100,85982.47,85982.47
1742439000,85982.46,86100,85953.35,86093.26
1742439300,86093.27,86121.87,86034.13,86065.51
1742439600,86065.51,86099.99,86007.36,86008.87
1742439900,86008.88,86128,86008.87,86117.26
1742440200,86117.26,86117.6,85962.26,85978.27
1742440500,85978.27,86069.74,85916,85994.29
1742440800,85994.29,85994.29,85890.01,85900
1742441100,85899.99,85945.66,85880.43,85909.97
1742441400,85909.97,85931.7,85830.99,85848.63
1742441700,85848.64,85900,85836.42,85900
1742442000,85899.99,85989.59,85891.05,85989.58
1742442300,85989.58,86034.88,85945.64,85967.98
1742442600,85967.98,85967.98,85820.75,85859.99
1742442900,85860,85897.07,85818.77,85891.02
1742443200,85891.01,85930.39,85851.23,85930.38
1742443500,85930.38,85930.39,85841.97,85850.75
1742443800,85850.75,85857.35,85801.44,85825.55
1742444100,85825.55,85825.56,85756.93,85782.61
1742444400,85782.61,85834.81,85734.89,85834.8
1742444700,85834.81,85857.34,85716.45,85747.08
1742445000,85747.08,85778.88,85684.77,85699.93
1742445300,85699.94,85715.56,85569.35,85599.09
1742445600,85599.08,85619.57,85509.01,85525.87
1742445900,85525.87,85603.21,85430.38,85603.2
1742446200,85603.2,85686.72,85603.2,85641.21
1742446500,85641.22,85690.02,85619.56,85684.78
1742446800,85684.78,85717.4,85616.92,85678.3
1742447100,85676.85,85685.47,85578.02,85636.67
1742447400,85636.67,85674.71,85593.53,85651.28
1742447700,85651.29,85656.45,85470.3,85539.78
1742448000,85539.79,85602.93,85492.41,85517.46
1742448300,85517.47,85554.34,85468.75,85484.92
1742448600,85484.92,85554.35,85471.99,85549.44
1742448900,85549.44,85600,85549.44,85599.99
1742449200,85600,85679.25,85600,85609.89
1742449500,85609.89,85755.74,85598.34,85729.73
1742449800,85729.72,85806.74,85722.98,85800
1742450100,85800.01,85838.85,85767.27,85827.28
1742450400,85827.27,85888.6,85774.93,85867.93
1742450700,85867.93,85914.13,85848.8,85900.38
1742451000,85900.37,85991.19,85900.37,85953.01
1742451300,85953.02,85962.21,85885.52,85895.29
1742451600,85895.28,86013.05,85874.76,85954.97
1742451900,85954.98,85954.98,85868.57,85868.57
1742452200,85868.57,85880,85786.55,85790
1742452500,85790,85790,85717.39,85737.07
1742452800,85737.06,85773.59,85632.08,85717.37
1742453100,85717.37,85762.92,85667.81,85759.12
1742453400,85759.11,85789.98,85750,85781.53
1742453700,85781.52,85804.3,85750,85759.28
1742454000,85759.29,85837.07,85695.86,85750.3
1742454300,85750.31,85847.39,85726.27,85847.38
1742454600,85847.39,86000,85847.39,85966.11
1742454900,85966.1,85971.81,85880.42,85880.42
1742455200,85880.43,85881.21,85823.47,85846.26
1742455500,85846.26,85847.83,85807.54,85847.2
1742455800,85847.19,85881.7,85807.98,85881.7
1742456100,85881.69,85888.5,85807.67,85812.3
1742456400,85812.29,85821.89,85782.6,85792.35
1742456700,85792.35,85857.89,85777.2,85855.97
1742457000,85855.96,85863.5,85829.61,85831.78
1742457300,85831.78,85902.41,85784.85,85816.39
1742457600,85816.39,85903.99,85816.39,85830
1742457900,85830,85839.53,85717.39,85717.39
1742458200,85717.4,85764.26,85705.18,85764.26
1742458500,85764.26,85865.54,85748.04,85859.31
1742458800,85859.32,85960,85859.32,85913.04
1742459100,85913.05,85980,85913.04,85934.02
1742459400,85934.02,85934.02,85863.35,85899.6
1742459700,85899.6,86015.38,85891.44,86010.79
1742460000,86010.79,86060.5,85972.84,86053.17
1742460300,86053.16,86267.49,86053.16,86267.49
1742460600,86267.48,86300,86198.87,86285.81
1742460900,86285.8,86300,86225.79,86241.05
1742461200,86241.06,86268.64,86186.41,86212.5
1742461500,86212.5,86239.14,86180.5,86180.5
1742461800,86180.51,86186.11,86117,86145.69
1742462100,86145.7,86145.7,86043.48,86065.93
1742462400,86065.93,86087.47,86015.2,86061.87
1742462700,86061.87,86072.87,85971.52,85971.53
1742463000,85971.53,85993.45,85945.65,85958.1
1742463300,85958.1,86034.51,85900.28,86020.01
1742463600,86020,86020.01,85932.52,86001.41
1742463900,86001.41,86001.42,85935.66,85969.69
1742464200,85969.69,85986.09,85857.62,85857.62
1742464500,85857.63,85887.33,85795.53,85877.28
1742464800,85877.28,85943.74,85821.38,85825.34
1742465100,85825.34,85844.04,85745.91,85785.2
1742465400,85785.21,85785.21,85542.6,85545.89
1742465700,85545.89,85560.61,85073,85090.9
1742466000,85090.9,85355.19,84755.14,85277.25
1742466300,85277.25,85337.03,85178.38,85246.35
1742466600,85246.35,85326.09,85130.43,85297.3
1742466900,85297.29,85442.23,85113.39,85220.38
1742467200,85220.38,85313.06,85189.75,85293.91
1742467500,85293.9,85373.28,85268.31,85285.97
1742467800,85285.98,85289.23,85170.61,85202.81
1742468100,85202.82,85250.31,85163.04,85173.78
1742468400,85173.78,85303.68,85168.36,85266.54
1742468700,85266.54,85320,85221.76,85280.51
1742469000,85280.51,85288,85213.51,85260.87
1742469300,85260.87,85386.41,85238.34,85321.54
1742469600,85321.54,85370.98,85205.48,85236.36
1742469900,85236.35,85303.04,85236.35,85303.04
1742470200,85303.03,85415.07,85282.43,85414.38
1742470500,85412.7,85484.85,85384.77,85458.89
1742470800,85458.9,85514.15,85458.89,85508.91
1742471100,85508.9,85510,85406.69,85509.99
1742471400,85510,85510,85458.1,85487.07
1742471700,85487.07,85504.84,85445.15,85502.17
1742472000,85502.16,85502.17,85347.23,85359.36
1742472300,85359.36,85433.23,85335.5,85388.09
1742472600,85388.09,85424.25,85367.67,85397.43
1742472900,85397.43,85515.16,85367.28,85502.47
1742473200,85502.48,85564,85496.42,85500.8
1742473500,85500.81,85500.81,85358.69,85371.82
1742473800,85371.82,85454.55,85336.25,85396.23
1742474100,85396.22,85400,85330.03,85347.39
1742474400,85347.39,85352.72,85232,85304.58
1742474700,85304.58,85304.58,85207.99,85272.73
1742475000,85272.72,85319.81,85254.93,85276.69
1742475300,85276.68,85379.6,85276.68,85356.07
1742475600,85356.06,85357.38,85280,85285.12
1742475900,85285.12,85285.13,85201.61,85220.25
1742476200,85221.58,85317.15,85221.57,85308.6
1742476500,85308.61,85363.64,85293.92,85349.8
1742476800,85349.79,85349.79,85080.57,85134.77
1742477100,85134.78,85195.65,85131.8,85149.59
1742477400,85149.59,85436.18,85118.78,85316.85
1742477700,85316.86,85540.27,85274.32,85540.27
1742478000,85540.27,85762.58,85494.84,85622.28
1742478300,85622.28,85870,85622.28,85741.47
1742478600,85741.47,85760.99,85495.29,85500.01
1742478900,85500,85527.23,85375.02,85513.81
1742479200,85513.44,85962.43,85471.1,85861.54
1742479500,85861.54,86134.49,85785.02,86063.9
1742479800,86063.91,86064.76,85850.85,86000
1742480100,85999.99,86429.51,85870.47,86332.72
1742480400,86332.72,86376.58,86154.11,86376.58
1742480700,86376.57,86532.04,86281.83,86344.29
1742481000,86344.29,86363.8,86100,86119.3
1742481300,86119.3,86370.56,86066.28,86241.88
1742481600,86241.87,86332,86140,86230.54
1742481900,86230.53,86301.83,86125.91,86251.31
1742482200,86251.31,86265.5,85916.98,85985.51
1742482500,85985.5,86171.87,85974.71,86171.86
1742482800,86171.86,86219.05,85260.06,85562.41
1742483100,85562.42,85965.76,85468.69,85912.77
1742483400,85912.76,86078.08,85768.77,85972.57
1742483700,85972.56,85987.13,85638.34,85674.38
1742484000,85674.37,85792.93,85544.49,85743.13
1742484300,85743.12,85818.18,85616.43,85686.41
1742484600,85686.41,85713.93,85314.04,85354.49
1742484900,85354.49,85378.77,84829.6,84939.46
1742485200,84939.47,85129.81,84909.79,85041.83
1742485500,85041.83,85280,85023.03,85110.39
1742485800,85110.39,85111.92,84765.01,84779.99
1742486100,84779.99,84792.38,84565.16,84691.76
1742486400,84691.27,84908,84625.21,84788.32
1742486700,84788.33,84806.32,84453.46,84611.4
1742487000,84611.4,84613.02,84359.12,84467.69
1742487300,84467.69,84605.61,84402.4,84510.09
1742487600,84510.08,84510.08,84331.1,84331.1
1742487900,84331.11,84404.68,84064.98,84075.48
1742488200,84075.48,84205.8,83923.92,83953.26
1742488500,83953.26,84248.79,83864.1,84111.41
1742488800,84111.42,84115.38,83781.19,83909.1
1742489100,83909.1,83909.1,83763.12,83765.71
1742489400,83765.71,83859.79,83655.23,83821.01
1742489700,83821,83886.8,83721.6,83802.01
1742490000,83802.01,84089.41,83741.62,84053.13
1742490300,84053.13,84135.61,83860,84134.56
1742490600,84134.55,84205.93,84002.46,84169.82
1742490900,84169.82,84200.01,84000,84064.86
1742491200,84064.86,84075.48,83900,83911.99
1742491500,83911.98,83945.25,83750,83805.07
1742491800,83805.08,84035.7,83800,83967.18
1742492100,83967.17,84216.99,83962.03,84216.99
1742492400,84216.99,84362.14,84142.58,84361.05
1742492700,84361.06,84366.52,84183.95,84239.14
1742493000,84239.14,84252.66,84000.5,84000.51
1742493300,84000.52,84138.5,83894.74,84093.43
1742493600,84093.43,84234.22,84033.59,84086.56
1742493900,84086.56,84176.53,83991.62,84131.97
1742494200,84131.97,84259.82,84126.32,84230.84
1742494500,84230.85,84344,84230.84,84312.5
1742494800,84312.5,84312.5,84040.97,84164.58
1742495100,84164.59,84176.14,83973.67,83978.26
1742495400,83978.27,84052,83945.65,84037.37
1742495700,84037.38,84248.8,84037.38,84169.82
1742496000,84169.82,84169.82,84001.99,84002
1742496300,84001.99,84122.65,83978.26,84122.64
1742496600,84122.65,84194.21,84072.66,84189.77
1742496900,84189.78,84190.57,84021.34,84060.53
1742497200,84060.53,84159.62,84045.15,84056.2
1742497500,84056.2,84109.1,83924,83933.97
1742497800,83933.96,84052.19,83922,83998.34
1742498100,83998.33,84169.82,83990.24,84169.81
1742498400,84169.81,84283.32,84169.81,84222.74
1742498700,84222.74,84226.95,84054.01,84054.01
1742499000,84054,84243.58,84044,84179.05
1742499300,84179.05,84275.51,84159.22,84204.27
1742499600,84204.26,84358.02,84204.26,84358.02
1742499900,84358.01,84419.99,84336.95,84408.81
1742500200,84408.81,84408.81,84212.37,84269.29
1742500500,84269.3,84345.27,84122.64,84174.79
1742500800,84176.87,84259.16,84141.3,84259.16
1742501100,84259.16,84309.46,84200,84200.01
1742501400,84200.01,84289.7,84200,84271.72
1742501700,84271.72,84384.75,84247.83,84384.75
1742502000,84384.74,84527.27,84370.4,84460.13
1742502300,84460.13,84550.32,84424.88,84497.43
1742502600,84497.43,84500.01,84430.74,84465.86
1742502900,84465.85,84567.74,84449.22,84534.04
1742503200,84534.04,84581.69,84511.7,84547.54
1742503500,84547.54,84557.21,84500,84546.91
1742503800,84546.91,84609.21,84523.56,84558.05
1742504100,84558.06,84567.56,84517.95,84530.1
1742504400,84530.09,84601.89,84518.11,84564.89
1742504700,84564.9,84590.18,84520.69,84520.69
1742505000,84520.7,84520.7,84322.78,84336.95
1742505300,84336.96,84342.16,84250.67,84293.58
1742505600,84293.59,84336.96,84293.58,84336.96
1742505900,84336.95,84424.97,84325.6,84424.97
1742506200,84424.97,84576.9,84424.96,84501.41
1742506500,84501.41,84522.07,84441.14,84441.14
1742506800,84441.13,84546.13,84405.66,84475.44
1742507100,84475.44,84489.9,84374.85,84374.86
1742507400,84374.85,84397.27,84343.83,84347.23
1742507700,84347.22,84350,84304.34,84350
1742508000,84350,84500,84311.32,84384.7
1742508300,84384.7,84408.51,84288,84288
1742508600,84288.01,84347.58,84288,84311.79
1742508900,84311.8,84369.57,84250.65,84250.66
1742509200,84250.65,84267.7,84141.3,84141.3
1742509500,84141.31,84168.71,83980.58,84012.08
1742509800,84012.08,84100,84010.86,84080.7
1742510100,84080.71,84122.65,84076.08,84101.19
1742510400,84101.19,84159.51,84038.13,84124.8
1742510700,84124.8,84311.33,84124.79,84200.01
1742511000,84200.01,84206.14,84147.82,84194.37
1742511300,84194.38,84194.38,84095.51,84141.31
1742511600,84141.3,84150,84028.3,84028.31
1742511900,84028.31,84140,84021.7,84104.17
1742512200,84104.16,84140,84043.48,84045.49
1742512500,84045.5,84051.26,83954.58,83995.04
1742512800,83995.03,83995.03,83932.95,83969.56
1742513100,83969.57,84047.7,83922.01,84042.46
1742513400,84042.46,84158.37,84013.22,84101.35
1742513700,84101.35,84194.59,84101.34,84190
1742514000,84190.01,84208.45,84165.27,84195.26
1742514300,84195.26,84282.47,84165.64,84280.01
1742514600,84280.01,84360,84280,84300
1742514900,84300,84334.5,84177.89,84223.39
1742515200,84223.38,84336.96,84180.09,84336.96
1742515500,84336.96,84449.33,84335.68,84410.66
1742515800,84410.66,84475,84410.61,84432.12
1742516100,84432.11,84441.98,84369.56,84427.85
1742516400,84427.85,84437.9,84304.34,84304.35
1742516700,84304.35,84352.63,84264.33,84276.24
1742517000,84276.25,84405.67,84255.94,84395.5
1742517300,84395.5,84452.73,84384.06,84450.01
1742517600,84450,84468.09,84392.47,84434.79
1742517900,84434.78,84500,84422,84499.98
1742518200,84499.98,84535.05,84456.39,84535.05
1742518500,84535.04,84535.27,84455.92,84507.07
1742518800,84507.08,84514.35,84452.93,84498.32
1742519100,84498.31,84557.66,84498.31,84557.66
1742519400,84557.66,84579.04,84542.77,84554.36
1742519700,84554.36,84583.76,84487.7,84522.78
1742520000,84522.79,84524.34,84402.17,84434.76
1742520300,84434.77,84434.77,84383.59,84383.59
1742520600,84383.6,84541.15,84371.37,84541.14
1742520900,84541.15,84558.83,84501.05,84558.83
1742521200,84558.82,84572.97,84513.35,84567.52
1742521500,84567.53,84688.54,84518.53,84688.54
1742521800,84688.54,84750,84669.06,84745.19
1742522100,84745.2,84789.62,84726.01,84775.07
1742522400,84775.07,84850.33,84739.1,84752.2
1742522700,84752.2,84752.2,84684.88,84722
1742523000,84722,84722,84643.6,84653.06
1742523300,84653.06,84653.06,84566.39,84574.53
1742523600,84574.53,84579.32,84520.67,84547.56
1742523900,84547.57,84666.61,84547.56,84630.43
1742524200,84630.44,84644,84572.54,84580.06
1742524500,84580.06,84629.99,84570.78,84570.78
1742524800,84570.78,84574.03,84559.03,84560.01
1742525100,84560,84714.71,84540.38,84685.14
1742525400,84685.14,84753.36,84644,84676.19
1742525700,84676.19,84688.31,84620.74,84685.4
1742526000,84685.39,84731.21,84585,84611.92
1742526300,84611.93,84611.93,84462.1,84479.38
1742526600,84479.39,84479.39,84386.02,84422.75
